id,label_str,pred_str,p_A,label_num
0,A,B,0.19193280,1
1,B,B,0.30735803,0
2,A,B,0.33458945,1
3,A,B,0.37754068,1
4,B,A,0.50000000,0
5,A,A,0.62245935,1
6,B,A,0.54673815,0
7,A,A,0.51561993,1
8,B,B,0.34864515,0
9,B,A,0.63703084,0
10,B,B,0.45326188,0
11,B,B,0.40733343,0
12,A,A,0.67917871,1
13,B,B,0.30735803,0
14,B,A,0.54673815,0
15,A,A,0.57749540,1
16,A,A,0.70578504,1
17,A,B,0.39233685,1
18,A,A,0.53120941,1
19,A,A,0.69264197,1
20,A,B,0.32082132,1
21,A,A,0.73105854,1
22,B,B,0.46879065,0
23,A,A,0.73105854,1
24,A,A,0.59266663,1
25,A,A,0.53120941,1
26,A,A,0.73105854,1
27,A,A,0.69264197,1
28,A,B,0.42250463,1
29,B,A,0.73105854,0
30,A,A,0.69264197,1
31,A,A,0.59266663,1
32,A,A,0.78793120,1
33,A,A,0.54673815,1
34,B,B,0.29421496,0
35,A,B,0.39233685,1
36,A,A,0.81757444,1
37,A,B,0.40733343,1
38,A,A,0.60766321,1
39,A,A,0.67917871,1
40,B,B,0.39233685,0
41,B,B,0.30735803,0
42,A,A,0.70578504,1
43,A,B,0.40733343,1
44,A,A,0.54673815,1
45,B,B,0.48438010,0
46,B,B,0.07585818,0
47,A,A,0.59266663,1
48,A,A,0.56217653,1
49,B,B,0.24508502,0
