id,label_str,pred_str,p_A,label_num
0,A,B,0.43782350,1
1,B,B,0.46879065,0
2,B,A,0.56217653,0
3,A,A,0.56217653,1
4,A,B,0.48438010,1
5,A,B,0.34864515,1
6,A,A,0.59266663,1
7,A,A,0.63703084,1
8,A,B,0.36296922,1
9,B,B,0.29421496,0
10,A,B,0.40733343,1
11,B,B,0.33458945,0
12,B,A,0.51561993,0
13,A,A,0.53120941,1
14,A,A,0.54673815,1
15,B,B,0.42250463,0
16,B,B,0.42250463,0
17,B,B,0.37754068,0
18,B,A,0.65135491,0
19,A,A,0.51561993,1
20,A,B,0.39233685,1
21,A,B,0.45326188,1
22,A,B,0.46879065,1
23,B,B,0.32082132,0
24,A,B,0.42250463,1
25,B,B,0.46879065,0
26,A,B,0.48438010,1
27,A,A,0.59266663,1
28,B,B,0.30735803,0
29,A,B,0.21206881,1
30,A,A,0.51561993,1
31,B,B,0.40733343,0
32,B,B,0.42250463,0
33,A,B,0.48438010,1
34,B,B,0.45326188,0
35,B,B,0.45326188,0
36,B,B,0.42250463,0
37,A,B,0.42250463,1
38,A,B,0.42250463,1
39,A,B,0.48438010,1
