id,label_str,pred_str,p_A,label_num
0,A,A,0.63703084,1
1,A,A,0.53120941,1
2,A,A,0.60766321,1
3,A,B,0.48438010,1
4,A,A,0.62245935,1
5,B,B,0.48438010,0
6,A,A,0.57749540,1
7,A,A,0.51561993,1
8,B,A,0.53120941,0
9,B,A,0.54673815,0
10,A,A,0.63703084,1
11,A,A,0.56217653,1
12,B,B,0.48438010,0
13,A,A,0.62245935,1
14,A,A,0.57749540,1
15,A,A,0.53120941,1
16,A,A,0.51561993,1
17,B,A,0.63703084,0
18,B,A,0.56217653,0
19,B,A,0.50000000,0
20,A,A,0.59266663,1
21,B,A,0.53120941,0
22,A,A,0.51561993,1
23,B,B,0.46879065,0
24,B,A,0.50000000,0
25,A,B,0.45326188,1
26,A,B,0.46879065,1
27,A,A,0.54673815,1
28,B,A,0.51561993,0
29,A,A,0.57749540,1
30,B,B,0.46879065,0
31,A,A,0.57749540,1
32,B,A,0.54673815,0
33,A,A,0.56217653,1
34,B,A,0.60766321,0
35,B,B,0.48438010,0
36,A,B,0.48438010,1
37,A,A,0.57749540,1
38,B,A,0.51561993,0
39,B,A,0.53120941,0
