id,label_str,pred_str,p_A,label_num
0,B,B,0.48438010,0
1,B,A,0.56217653,0
2,A,A,0.54673815,1
3,A,A,0.60766321,1
4,B,A,0.62245935,0
5,B,A,0.54673815,0
6,A,A,0.57749540,1
7,A,A,0.56217653,1
8,A,A,0.50000000,1
9,A,A,0.54673815,1
10,A,A,0.59266663,1
11,A,B,0.48438010,1
12,B,B,0.48438010,0
13,A,A,0.51561993,1
14,B,B,0.48438010,0
15,A,B,0.46879065,1
16,B,A,0.59266663,0
17,B,A,0.60766321,0
18,A,B,0.46879065,1
19,A,A,0.63703084,1
20,A,A,0.54673815,1
21,A,A,0.65135491,1
22,B,B,0.48438010,0
23,B,B,0.48438010,0
24,B,A,0.59266663,0
25,A,A,0.57749540,1
26,B,B,0.42250463,0
27,B,B,0.48438010,0
28,B,A,0.57749540,0
29,B,A,0.59266663,0
30,B,B,0.45326188,0
31,A,A,0.53120941,1
32,A,B,0.48438010,1
33,B,A,0.59266663,0
34,A,A,0.50000000,1
35,A,A,0.56217653,1
36,B,A,0.62245935,0
37,A,A,0.59266663,1
38,B,A,0.50000000,0
39,A,B,0.48438010,1
