id,label_str,pred_str,p_A,label_num
0,B,A,0.60766321,0
1,B,A,0.51561993,0
2,A,B,0.46879065,1
3,A,B,0.40733343,1
4,B,B,0.09534946,0
5,A,A,0.57749540,1
6,B,A,0.71859437,0
7,B,A,0.53120941,0
8,A,A,0.78793120,1
9,A,A,0.82671177,1
10,A,B,0.46879065,1
11,A,A,0.80806720,1
12,A,A,0.74316794,1
13,B,B,0.42250463,0
14,B,B,0.46879065,0
15,B,B,0.06371500,0
16,A,B,0.43782350,1
17,B,A,0.79818678,0
18,B,A,0.75491500,0
19,A,B,0.45326188,1
20,B,B,0.42250463,0
21,B,B,0.19193280,0
22,A,A,0.77729988,1
23,A,A,0.56217653,1
24,B,B,0.26894143,0
25,B,A,0.67917871,0
26,B,B,0.24508502,0
27,A,B,0.37754068,1
28,A,B,0.15610491,1
29,A,A,0.81757444,1
30,A,B,0.25683200,1
31,B,A,0.88079703,0
32,A,B,0.32082132,1
33,A,B,0.30735803,1
34,B,B,0.37754068,0
35,A,A,0.50000000,1
36,B,B,0.24508502,0
37,A,A,0.67917871,1
38,B,A,0.59266663,0
39,A,B,0.18242551,1
40,A,A,0.54673815,1
41,B,B,0.24508502,0
42,A,A,0.78793120,1
43,A,A,0.54673815,1
44,A,A,0.86703575,1
45,A,A,0.63703084,1
46,A,A,0.65135491,1
47,B,A,0.73105854,0
48,A,B,0.40733343,1
49,B,B,0.21206881,0
