id,label_str,pred_str,p_A,label_num
0,B,A,0.54673815,0
1,A,A,0.60766321,1
2,B,B,0.46879065,0
3,B,A,0.53120941,0
4,A,B,0.36296922,1
5,B,A,0.57749540,0
6,A,B,0.45326188,1
7,B,B,0.33458945,0
8,B,A,0.57749540,0
9,B,B,0.46879065,0
10,B,B,0.36296922,0
11,B,B,0.42250463,0
12,B,B,0.43782350,0
13,B,A,0.53120941,0
14,B,B,0.42250463,0
15,A,B,0.34864515,1
16,B,B,0.42250463,0
17,A,B,0.42250463,1
18,A,A,0.53120941,1
19,B,A,0.54673815,0
20,A,B,0.42250463,1
21,B,A,0.67917871,0
22,B,B,0.34864515,0
23,A,B,0.32082132,1
24,B,A,0.54673815,0
25,B,A,0.62245935,0
26,B,B,0.36296922,0
27,B,B,0.37754068,0
28,B,A,0.56217653,0
29,B,B,0.42250463,0
30,A,B,0.48438010,1
31,A,A,0.57749540,1
32,B,B,0.40733343,0
33,B,B,0.43782350,0
34,B,A,0.54673815,0
35,A,B,0.46879065,1
36,B,B,0.37754068,0
37,A,B,0.46879065,1
38,B,B,0.36296922,0
39,A,B,0.43782350,1
