id,label_str,pred_str,p_A,label_num
0,A,B,0.39233685,1
1,A,A,0.60766321,1
2,A,B,0.45326188,1
3,B,B,0.46879065,0
4,B,B,0.29421496,0
5,B,B,0.36296922,0
6,A,B,0.28140560,1
7,B,B,0.37754068,0
8,B,A,0.50000000,0
9,B,B,0.43782350,0
10,A,B,0.40733343,1
11,B,A,0.50000000,0
12,B,B,0.16451645,0
13,B,B,0.48438010,0
14,A,A,0.51561993,1
15,A,A,0.54673815,1
16,B,B,0.30735803,0
17,A,B,0.32082132,1
18,B,B,0.37754068,0
19,A,B,0.22270015,1
20,A,A,0.50000000,1
21,A,A,0.62245935,1
22,B,B,0.25683200,0
23,B,B,0.25683200,0
24,A,B,0.13296424,1
25,B,B,0.17328820,0
26,B,B,0.26894143,0
27,A,B,0.42250463,1
28,A,A,0.56217653,1
29,B,B,0.37754068,0
30,B,A,0.56217653,0
31,A,B,0.34864515,1
32,B,B,0.40733343,0
33,B,A,0.51561993,0
34,B,A,0.51561993,0
35,A,B,0.36296922,1
36,B,B,0.34864515,0
37,A,B,0.21206881,1
38,A,B,0.23370634,1
39,B,B,0.28140560,0
