id,label_str,pred_str,p_A,label_num
0,A,B,0.40733343,1
1,B,B,0.46879065,0
2,A,B,0.42250463,1
3,A,B,0.37754068,1
4,B,B,0.42250463,0
5,A,A,0.74316794,1
6,A,A,0.51561993,1
7,A,A,0.54673815,1
8,A,A,0.60766321,1
9,A,A,0.53120941,1
10,A,A,0.62245935,1
11,A,A,0.66541058,1
12,A,A,0.54673815,1
13,B,A,0.53120941,0
14,B,A,0.50000000,0
15,B,B,0.40733343,0
16,B,A,0.63703084,0
17,B,A,0.54673815,0
18,A,A,0.56217653,1
19,A,B,0.48438010,1
20,B,A,0.51561993,0
21,B,B,0.40733343,0
22,A,B,0.48438010,1
23,A,A,0.51561993,1
24,B,A,0.51561993,0
25,A,A,0.59266663,1
26,A,B,0.42250463,1
27,B,A,0.57749540,0
28,A,B,0.45326188,1
29,A,A,0.75491500,1
30,A,A,0.57749540,1
31,A,B,0.40733343,1
32,B,A,0.53120941,0
33,A,B,0.45326188,1
34,A,A,0.59266663,1
35,A,A,0.62245935,1
36,B,A,0.57749540,0
37,B,B,0.48438010,0
38,B,B,0.42250463,0
39,A,A,0.66541058,1
