id,label_str,pred_str,p_A,label_num
0,B,A,0.60766321,0
1,A,A,0.78793120,1
2,B,B,0.32082132,0
3,B,B,0.42250463,0
4,A,B,0.30735803,1
5,B,B,0.28140560,0
6,A,B,0.43782350,1
7,B,B,0.36296922,0
8,B,B,0.33458945,0
9,B,A,0.51561993,0
10,B,B,0.23370634,0
11,B,B,0.33458945,0
12,B,B,0.40733343,0
13,B,B,0.36296922,0
14,B,B,0.48438010,0
15,A,B,0.43782350,1
16,B,A,0.51561993,0
17,A,B,0.25683200,1
18,A,A,0.50000000,1
19,B,B,0.37754068,0
20,A,A,0.54673815,1
21,B,B,0.39233685,0
22,B,B,0.40733343,0
23,A,A,0.51561993,1
24,B,A,0.50000000,0
25,B,B,0.45326188,0
26,B,A,0.54673815,0
27,B,B,0.23370634,0
28,B,A,0.60766321,0
29,B,B,0.37754068,0
30,A,A,0.60766321,1
31,A,A,0.50000000,1
32,B,A,0.66541058,0
33,B,B,0.39233685,0
34,B,B,0.40733343,0
35,A,B,0.42250463,1
36,B,B,0.32082132,0
37,A,B,0.45326188,1
38,B,A,0.54673815,0
39,A,B,0.34864515,1
