id,label_str,pred_str,p_A,label_num
0,A,A,0.50000000,1
1,A,B,0.42250463,1
2,A,B,0.46879065,1
3,B,A,0.51561993,0
4,B,B,0.48438010,0
5,A,A,0.69264197,1
6,A,B,0.45326188,1
7,A,B,0.34864515,1
8,A,B,0.33458945,1
9,B,A,0.56217653,0
10,B,A,0.57749540,0
11,B,B,0.36296922,0
12,A,B,0.43782350,1
13,A,A,0.51561993,1
14,A,A,0.54673815,1
15,A,B,0.36296922,1
16,B,B,0.32082132,0
17,A,B,0.45326188,1
18,A,B,0.25683200,1
19,A,A,0.62245935,1
20,A,A,0.57749540,1
21,A,B,0.25683200,1
22,A,A,0.54673815,1
23,B,A,0.65135491,0
24,A,B,0.39233685,1
25,B,A,0.66541058,0
26,B,B,0.29421496,0
27,A,A,0.66541058,1
28,B,B,0.33458945,0
29,B,B,0.48438010,0
30,A,A,0.65135491,1
31,A,A,0.51561993,1
32,A,B,0.48438010,1
33,A,B,0.45326188,1
34,A,B,0.42250463,1
35,A,A,0.63703084,1
36,B,B,0.39233685,0
37,A,A,0.50000000,1
38,A,A,0.53120941,1
39,B,A,0.51561993,0
