id,label_str,pred_str,p_A,label_num
0,B,B,0.26894143,0
1,B,A,0.69264197,0
2,A,A,0.57749540,1
3,B,B,0.26894143,0
4,B,A,0.50000000,0
5,A,B,0.45326188,1
6,A,A,0.57749540,1
7,A,B,0.33458945,1
8,A,A,0.57749540,1
9,B,B,0.37754068,0
10,A,A,0.54673815,1
11,B,B,0.33458945,0
12,B,B,0.46879065,0
13,A,B,0.37754068,1
14,A,B,0.29421496,1
15,A,A,0.56217653,1
16,B,B,0.48438010,0
17,B,A,0.62245935,0
18,B,B,0.36296922,0
19,B,B,0.42250463,0
20,A,B,0.45326188,1
21,B,B,0.45326188,0
22,B,B,0.36296922,0
23,B,B,0.43782350,0
24,B,B,0.45326188,0
25,B,A,0.60766321,0
26,B,A,0.62245935,0
27,B,B,0.25683200,0
28,B,B,0.33458945,0
29,B,B,0.30735803,0
30,B,B,0.45326188,0
31,A,A,0.54673815,1
32,B,B,0.29421496,0
33,A,B,0.30735803,1
34,B,B,0.29421496,0
35,B,B,0.39233685,0
36,B,B,0.34864515,0
37,B,B,0.36296922,0
38,B,B,0.33458945,0
39,B,A,0.50000000,0
