id,label_str,pred_str,p_A,label_num
0,B,B,0.48438010,0
1,A,A,0.75491500,1
2,B,B,0.40733343,0
3,B,A,0.50000000,0
4,A,A,0.51561993,1
5,B,B,0.46879065,0
6,A,B,0.40733343,1
7,B,A,0.53120941,0
8,B,B,0.46879065,0
9,B,A,0.62245935,0
10,B,B,0.30735803,0
11,B,B,0.46879065,0
12,B,B,0.39233685,0
13,B,A,0.51561993,0
14,B,A,0.69264197,0
15,A,B,0.42250463,1
16,B,B,0.45326188,0
17,A,B,0.45326188,1
18,A,B,0.48438010,1
19,B,A,0.51561993,0
20,A,A,0.50000000,1
21,B,B,0.45326188,0
22,B,B,0.43782350,0
23,A,B,0.48438010,1
24,B,B,0.48438010,0
25,B,A,0.57749540,0
26,B,A,0.62245935,0
27,B,B,0.40733343,0
28,B,A,0.54673815,0
29,B,A,0.51561993,0
30,A,A,0.50000000,1
31,A,B,0.42250463,1
32,B,A,0.56217653,0
33,B,B,0.46879065,0
34,B,A,0.65135491,0
35,A,A,0.54673815,1
36,B,B,0.42250463,0
37,A,A,0.56217653,1
38,B,B,0.39233685,0
39,A,A,0.53120941,1
