id,label_str,pred_str,p_A,label_num
0,A,A,0.59266663,1
1,B,B,0.34864515,0
2,A,A,0.66541058,1
3,B,B,0.36296922,0
4,A,A,0.62245935,1
5,B,B,0.25683200,0
6,B,B,0.43782350,0
7,B,B,0.45326188,0
8,B,B,0.32082132,0
9,A,A,0.82671177,1
10,B,A,0.66541058,0
11,B,B,0.19193280,0
12,A,B,0.39233685,1
13,B,B,0.29421496,0
14,A,A,0.53120941,1
15,A,A,0.57749540,1
16,B,B,0.48438010,0
17,A,B,0.39233685,1
18,B,B,0.42250463,0
19,A,B,0.45326188,1
20,B,B,0.39233685,0
21,A,B,0.43782350,1
22,A,A,0.56217653,1
23,B,B,0.20181322,0
24,B,B,0.37754068,0
25,B,B,0.36296922,0
26,B,B,0.45326188,0
27,B,A,0.50000000,0
28,A,A,0.73105854,1
29,A,B,0.48438010,1
30,A,A,0.53120941,1
31,B,A,0.59266663,0
32,B,A,0.59266663,0
33,A,B,0.40733343,1
34,B,A,0.66541058,0
35,A,B,0.45326188,1
36,A,B,0.42250463,1
37,B,A,0.69264197,0
38,A,A,0.69264197,1
39,A,A,0.71859437,1
