id,label_str,pred_str,p_A,label_num
0,B,A,0.50000000,0
1,B,A,0.59266663,0
2,A,B,0.37754068,1
3,A,B,0.45326188,1
4,B,B,0.43782350,0
5,A,B,0.43782350,1
6,B,B,0.45326188,0
7,B,A,0.51561993,0
8,A,A,0.60766321,1
9,A,A,0.56217653,1
10,A,B,0.29421496,1
11,A,A,0.70578504,1
12,A,A,0.56217653,1
13,B,B,0.34864515,0
14,B,A,0.50000000,0
15,B,B,0.48438010,0
16,A,B,0.46879065,1
17,B,A,0.63703084,0
18,B,B,0.46879065,0
19,A,B,0.48438010,1
20,B,B,0.39233685,0
21,B,B,0.34864515,0
22,A,A,0.60766321,1
23,A,A,0.53120941,1
24,B,A,0.51561993,0
25,B,A,0.50000000,0
26,B,B,0.30735803,0
27,A,B,0.37754068,1
28,A,B,0.39233685,1
29,A,A,0.70578504,1
30,A,B,0.39233685,1
31,B,A,0.50000000,0
32,A,B,0.40733343,1
33,A,B,0.46879065,1
34,B,A,0.50000000,0
35,A,B,0.37754068,1
36,B,B,0.28140560,0
37,A,B,0.40733343,1
38,B,A,0.50000000,0
39,A,B,0.40733343,1
40,A,A,0.54673815,1
41,B,B,0.33458945,0
42,A,A,0.59266663,1
43,A,B,0.40733343,1
44,A,A,0.59266663,1
45,A,B,0.43782350,1
46,A,B,0.43782350,1
47,B,A,0.56217653,0
48,A,B,0.32082132,1
49,B,B,0.46879065,0
