id,label_str,pred_str,p_A,label_num
0,A,A,0.63703084,1
1,B,B,0.45326188,0
2,B,A,0.56217653,0
3,A,A,0.56217653,1
4,A,A,0.53120941,1
5,B,B,0.37754068,0
6,B,A,0.54673815,0
7,A,B,0.42250463,1
8,B,A,0.57749540,0
9,B,B,0.43782350,0
10,B,A,0.51561993,0
11,B,A,0.59266663,0
12,A,B,0.46879065,1
13,B,A,0.56217653,0
14,B,B,0.45326188,0
15,B,A,0.57749540,0
16,A,A,0.51561993,1
17,A,A,0.60766321,1
18,B,B,0.48438010,0
19,A,B,0.48438010,1
20,A,B,0.45326188,1
21,B,B,0.45326188,0
22,A,A,0.56217653,1
23,A,B,0.45326188,1
24,B,B,0.40733343,0
25,A,A,0.60766321,1
26,B,A,0.51561993,0
27,A,A,0.53120941,1
28,A,B,0.37754068,1
29,B,A,0.50000000,0
30,B,A,0.50000000,0
31,B,B,0.39233685,0
32,B,B,0.39233685,0
33,B,B,0.39233685,0
34,A,A,0.53120941,1
35,A,A,0.53120941,1
36,A,A,0.51561993,1
37,B,A,0.53120941,0
38,A,A,0.65135491,1
39,B,A,0.51561993,0
40,B,B,0.40733343,0
41,B,B,0.46879065,0
42,B,A,0.56217653,0
43,A,B,0.43782350,1
44,B,A,0.63703084,0
45,A,A,0.53120941,1
46,A,A,0.56217653,1
47,A,A,0.62245935,1
48,A,B,0.48438010,1
49,B,A,0.56217653,0
