id,label_str,pred_str,p_A,label_num
0,B,B,0.42250463,0
1,A,A,0.56217653,1
2,A,A,0.59266663,1
3,B,A,0.65135491,0
4,A,B,0.45326188,1
5,B,B,0.48438010,0
6,A,A,0.54673815,1
7,A,A,0.57749540,1
8,B,A,0.57749540,0
9,B,A,0.69264197,0
10,A,B,0.48438010,1
11,A,A,0.51561993,1
12,A,B,0.46879065,1
13,B,B,0.40733343,0
14,A,A,0.51561993,1
15,B,B,0.45326188,0
16,B,B,0.48438010,0
17,B,A,0.62245935,0
18,B,A,0.59266663,0
19,A,A,0.57749540,1
20,A,B,0.40733343,1
21,A,B,0.43782350,1
22,B,A,0.50000000,0
23,B,A,0.51561993,0
24,A,A,0.59266663,1
25,A,B,0.46879065,1
26,B,A,0.54673815,0
27,B,B,0.34864515,0
28,A,A,0.60766321,1
29,B,B,0.43782350,0
30,B,A,0.50000000,0
31,B,B,0.48438010,0
32,B,B,0.48438010,0
33,B,A,0.50000000,0
34,A,A,0.50000000,1
35,A,B,0.46879065,1
36,B,A,0.57749540,0
37,A,B,0.48438010,1
38,A,A,0.59266663,1
39,B,A,0.51561993,0
40,B,B,0.37754068,0
41,A,A,0.62245935,1
42,B,B,0.43782350,0
43,A,A,0.59266663,1
44,A,B,0.48438010,1
45,A,B,0.42250463,1
46,A,A,0.57749540,1
47,B,B,0.45326188,0
48,A,B,0.39233685,1
49,A,A,0.60766321,1
