id,label_str,pred_str,p_A,label_num
0,A,A,0.53120941,1
1,A,A,0.50000000,1
2,B,A,0.51561993,0
3,A,B,0.39233685,1
4,B,B,0.45326188,0
5,A,B,0.46879065,1
6,A,A,0.50000000,1
7,B,B,0.40733343,0
8,B,A,0.51561993,0
9,A,A,0.66541058,1
10,A,A,0.57749540,1
11,A,B,0.43782350,1
12,A,B,0.42250463,1
13,A,B,0.36296922,1
14,B,B,0.37754068,0
15,B,B,0.45326188,0
16,A,A,0.65135491,1
17,B,B,0.37754068,0
18,B,A,0.54673815,0
19,B,B,0.37754068,0
20,B,B,0.42250463,0
21,B,A,0.54673815,0
22,B,A,0.57749540,0
23,B,A,0.50000000,0
24,B,B,0.42250463,0
25,B,A,0.65135491,0
26,A,A,0.62245935,1
27,A,B,0.39233685,1
28,B,A,0.53120941,0
29,A,B,0.39233685,1
30,B,B,0.40733343,0
31,B,B,0.43782350,0
32,A,A,0.53120941,1
33,B,A,0.54673815,0
34,A,A,0.57749540,1
35,B,A,0.63703084,0
36,A,B,0.46879065,1
37,A,B,0.36296922,1
38,B,B,0.45326188,0
39,B,A,0.62245935,0
